Admission grade,Previous qualification (grade),Previous qualification,Mother's qualification,Father's qualification,Displaced,Marital status,Nacionality,Curricular units 1st sem (enrolled),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Tuition fees up to date,Target
130.0,130.0,39,3,1,1,1,1,6,4,11.0,1,Dropout
116.1,122.0,1,19,1,1,1,1,5,0,0.0,0,Dropout
125.6,128.0,1,19,38,1,1,1,6,0,0.0,1,Dropout
121.3,130.0,1,19,19,1,1,1,5,1,12.0,1,Dropout
107.4,113.0,1,4,38,1,1,1,5,5,14.0,1,Graduate
116.9,126.0,1,1,19,0,1,1,6,6,13.571428571428571,1,Graduate
123.5,135.0,1,3,19,1,1,1,6,0,0.0,1,Dropout
130.5,141.0,1,19,38,0,1,1,6,6,14.25,1,Graduate
140.0,133.1,12,1,39,1,2,1,6,0,0.0,0,Dropout
117.1,133.1,1,34,19,1,1,1,6,0,0.0,1,Dropout
127.5,144.0,1,37,37,1,1,1,8,7,13.542857142857144,1,Graduate
126.0,140.0,1,38,37,0,4,1,9,9,13.11111111111111,1,Graduate
113.0,100.0,10,34,34,1,1,1,9,9,12.666666666666666,1,Graduate
130.1,135.0,1,1,19,1,1,1,5,4,10.75,1,Dropout
110.0,130.0,1,37,37,1,2,1,10,4,10.75,1,Dropout
135.8,147.0,1,34,37,1,1,1,6,6,13.666666666666666,1,Graduate
126.3,149.0,19,34,34,0,1,1,6,6,13.833333333333334,1,Graduate
130.0,130.0,2,34,34,0,4,1,18,17,13.176470588235292,1,Dropout
104.0,120.0,1,34,34,0,2,1,6,4,12.75,1,Dropout
121.0,133.1,1,37,37,0,1,1,8,4,12.0,0,Dropout
130.5,149.0,1,37,37,1,1,1,11,9,11.666666666666666,1,Graduate
180.0,180.0,43,19,19,0,1,1,14,14,16.5,1,Graduate
112.5,110.0,1,14,14,1,1,1,10,9,12.333333333333334,1,Graduate
111.8,117.0,1,19,19,1,1,1,6,4,11.5,1,Dropout
131.4,120.0,1,38,37,1,1,1,18,18,11.894736842105264,1,Graduate
144.3,160.0,1,19,37,0,1,1,6,0,0.0,1,Dropout
115.0,100.0,1,3,19,0,1,1,6,0,0.0,0,Dropout
168.6,160.0,1,1,38,0,1,1,6,0,0.0,1,Dropout
127.7,141.0,1,37,37,1,1,1,6,6,15.166666666666666,1,Graduate
150.0,130.0,39,38,19,0,1,1,6,4,11.75,1,Dropout
135.6,130.0,1,1,38,1,1,1,0,0,0.0,1,Dropout
100.0,133.1,19,37,37,0,1,1,6,3,11.333333333333334,1,Dropout
140.0,140.0,39,37,37,1,1,1,6,5,12.6,1,Graduate
124.1,129.0,1,12,1,1,1,1,5,0,0.0,1,Dropout
131.6,148.0,1,38,38,0,1,1,6,6,15.5,1,Dropout
129.0,143.0,1,1,1,1,1,1,8,7,12.365714285714288,1,Graduate
110.8,116.0,1,38,19,1,1,1,6,0,0.0,1,Dropout
124.5,128.0,1,1,19,0,1,1,6,4,14.0,1,Graduate
100.0,120.0,1,2,2,0,2,1,12,3,12.0,1,Dropout
123.8,121.0,1,1,3,0,1,1,4,0,0.0,0,Dropout
131.4,137.0,1,3,38,0,1,1,5,4,10.0,0,Dropout
118.5,115.0,1,38,1,0,1,1,5,1,10.0,1,Dropout
122.0,129.0,1,37,37,1,1,1,0,0,0.0,0,Dropout
100.0,133.1,19,3,1,1,1,1,6,3,11.75,1,Dropout
135.9,131.0,1,37,37,1,1,1,5,1,10.0,1,Dropout
138.4,133.1,1,6,11,0,1,1,5,3,14.0,1,Graduate
128.2,133.1,12,34,34,0,1,1,5,0,0.0,0,Dropout
107.4,114.0,1,37,38,1,1,1,6,3,12.0,0,Dropout
129.8,127.0,1,1,33,0,1,1,6,0,0.0,0,Dropout
100.0,130.0,1,37,37,0,1,1,10,8,11.88888888888889,0,Dropout
113.0,121.0,1,19,38,1,1,1,6,6,13.833333333333334,1,Graduate
107.0,120.0,1,37,19,0,1,1,5,0,0.0,0,Dropout
130.0,120.0,12,37,37,0,4,1,6,5,11.4,0,Dropout
120.0,120.0,1,37,37,1,1,1,6,0,0.0,1,Dropout
120.5,120.0,1,37,37,1,2,1,17,14,10.642857142857142,1,Dropout
120.5,133.1,1,37,29,0,1,1,6,2,11.0,0,Dropout
137.0,124.0,1,3,12,1,1,1,6,6,16.833333333333332,1,Graduate
115.0,150.0,1,37,37,0,1,1,6,6,13.571428571428571,1,Graduate
142.7,133.1,19,38,19,0,1,1,5,5,14.714285714285714,1,Graduate
116.7,116.0,1,38,19,1,1,1,5,0,0.0,1,Dropout
136.1,133.1,1,37,19,0,1,1,5,1,10.0,1,Dropout
134.3,133.1,19,37,19,0,1,1,6,1,11.0,1,Dropout
153.0,167.0,1,38,38,1,1,1,6,1,11.0,1,Dropout
132.0,140.0,1,19,38,0,1,1,6,5,12.0,1,Graduate
129.6,124.0,1,38,19,1,1,1,6,6,11.125,1,Graduate
105.0,110.0,1,3,19,0,1,1,6,3,11.333333333333334,0,Dropout
130.8,150.0,1,1,1,0,1,1,6,2,12.0,1,Dropout
119.7,123.0,1,37,37,0,1,1,7,0,0.0,1,Dropout
132.5,152.0,1,19,19,0,1,1,8,7,14.54,1,Graduate
130.0,130.0,39,1,19,1,1,1,6,6,12.166666666666666,1,Graduate
120.0,133.1,1,1,1,0,1,1,5,4,13.5,0,Dropout
150.0,133.1,1,1,37,0,1,1,6,6,14.75,1,Graduate
115.6,124.0,1,38,38,0,1,1,5,5,12.375,1,Graduate
119.1,119.1,6,1,19,0,1,1,7,6,12.733333333333334,1,Graduate
123.5,128.0,1,19,19,1,1,1,6,4,12.5,0,Dropout
120.0,133.1,1,1,1,1,1,1,5,0,0.0,0,Dropout
110.0,133.1,19,34,34,1,1,1,7,0,0.0,1,Dropout
131.4,145.0,1,1,1,0,1,1,7,7,13.44285714285714,1,Dropout
126.8,141.0,1,1,1,1,1,24,8,8,14.2,1,Graduate
118.9,118.9,6,38,37,1,1,1,7,6,13.55,1,Graduate
160.0,160.0,1,37,37,0,2,1,5,5,11.6,1,Graduate
115.9,111.0,1,19,12,1,1,1,6,6,13.571428571428571,1,Graduate
109.3,111.0,1,1,19,1,1,1,6,6,13.833333333333334,1,Graduate
113.9,123.0,1,37,38,1,1,1,6,4,11.25,0,Dropout
121.8,133.0,1,37,37,1,1,1,6,5,10.2,1,Graduate
140.0,140.0,3,1,37,0,1,1,8,7,15.675714285714283,1,Graduate
114.7,122.0,1,38,38,0,1,1,6,6,10.833333333333334,1,Graduate
136.2,139.0,1,38,38,0,1,1,5,5,13.0,1,Graduate
119.5,130.0,1,1,38,1,1,1,7,7,12.242857142857144,1,Graduate
133.2,143.0,1,1,1,1,1,1,5,4,14.25,1,Graduate
110.0,110.0,1,37,37,0,4,1,5,1,12.0,0,Dropout
130.0,140.0,1,38,37,1,1,1,7,6,13.183333333333332,1,Graduate
133.5,134.0,1,38,1,1,1,1,7,7,11.9725,1,Graduate
120.0,130.0,1,37,37,1,2,1,6,5,12.4,1,Graduate
137.3,142.0,1,37,38,1,1,1,7,6,13.9,1,Graduate
130.0,140.0,1,38,37,1,2,1,5,3,10.666666666666666,0,Dropout
128.0,142.0,1,38,37,1,1,1,7,0,0.0,0,Dropout
95.0,120.0,1,37,37,0,4,1,6,6,11.0,1,Graduate
116.0,124.0,1,37,37,1,1,1,8,7,13.957142857142856,1,Graduate
107.5,126.6,1,38,38,0,2,1,6,6,13.333333333333334,1,Graduate
108.4,110.0,1,37,37,1,1,1,5,0,0.0,1,Dropout
155.9,160.0,39,37,19,0,2,1,6,6,15.714285714285714,1,Graduate
106.1,105.0,1,1,19,1,1,1,6,5,11.0,1,Graduate
128.6,130.0,1,26,30,1,1,1,5,4,12.25,1,Graduate
140.0,140.0,3,37,19,0,2,1,10,5,12.2,1,Dropout
145.0,138.0,1,37,37,1,1,1,5,5,13.0,1,Graduate
113.0,120.0,1,38,37,0,1,1,6,4,12.0,1,Graduate
137.1,135.0,1,19,12,1,1,1,6,6,13.333333333333334,1,Graduate
120.5,121.0,1,1,1,1,1,1,8,7,12.91,1,Graduate
125.7,126.0,1,38,1,1,1,1,6,6,11.0,1,Graduate
125.5,132.0,1,38,19,0,1,1,7,6,13.579999999999998,1,Graduate
124.5,128.0,1,19,19,1,1,1,6,4,12.4,1,Graduate
126.0,160.0,1,37,37,0,4,1,9,8,12.88888888888889,1,Graduate
138.5,147.0,1,19,1,1,1,1,8,8,14.34125,1,Graduate
122.3,130.0,1,38,37,1,1,1,6,6,14.142857142857142,0,Dropout
126.0,134.0,1,19,37,1,1,1,0,0,0.0,1,Graduate
146.5,151.0,1,1,1,0,1,2,6,6,13.333333333333334,1,Graduate
121.9,132.0,1,3,1,1,1,1,6,6,14.5,1,Graduate
130.0,130.0,40,19,19,0,1,1,10,8,12.666666666666666,1,Graduate
115.2,119.0,1,38,38,1,1,1,6,0,0.0,1,Dropout
108.0,106.0,1,37,37,1,1,1,5,2,12.0,1,Dropout
128.0,138.0,1,19,1,1,1,1,7,7,14.20857142857143,1,Graduate
113.5,118.0,1,3,1,1,1,1,7,7,14.30714285714286,1,Graduate
116.0,133.1,19,19,4,1,1,1,7,0,0.0,1,Dropout
124.9,141.0,1,3,3,1,1,1,6,6,12.0,1,Graduate
140.5,180.0,1,1,1,0,5,1,5,0,0.0,0,Dropout
179.6,180.0,1,1,1,0,5,1,6,0,0.0,0,Dropout
116.1,115.0,1,37,37,1,1,1,6,6,13.857142857142858,1,Graduate
139.4,142.0,1,3,1,1,1,1,0,0,0.0,1,Graduate
129.0,135.0,1,38,37,1,1,1,7,0,0.0,1,Dropout
135.6,150.0,1,37,19,0,2,1,6,5,11.0,1,Graduate
147.8,153.0,1,1,19,0,1,1,5,5,13.2,1,Graduate
138.0,153.0,1,37,37,1,1,1,6,6,13.5,1,Dropout
150.0,150.0,3,6,27,0,1,1,5,0,0.0,1,Dropout
130.8,144.0,1,1,19,1,1,1,8,7,14.214285714285714,1,Graduate
122.6,130.0,1,37,11,0,1,1,5,5,13.0,1,Graduate
119.1,125.0,1,3,2,1,1,1,6,2,12.0,1,Dropout
111.8,133.1,19,1,19,1,1,1,7,0,0.0,1,Dropout
125.0,133.0,1,38,19,1,1,1,5,5,12.8,1,Graduate
129.9,140.0,1,37,38,0,1,1,5,4,13.6,1,Graduate
131.1,133.0,1,19,19,1,1,1,7,7,13.971428571428572,1,Graduate
141.4,154.0,1,38,37,0,1,1,6,6,15.0,1,Graduate
120.0,133.1,1,37,37,0,1,1,6,0,0.0,0,Dropout
133.4,168.0,1,37,1,1,1,1,26,26,15.07777777777778,1,Graduate
127.3,132.0,1,37,37,1,1,1,7,6,13.383333333333333,1,Graduate
131.8,133.1,1,19,38,1,1,1,12,12,13.25,1,Graduate
114.8,120.0,1,19,19,1,1,1,6,5,11.714285714285714,0,Dropout
132.8,150.0,1,19,19,1,1,1,8,8,13.01125,1,Graduate
140.0,140.0,39,19,19,0,1,1,6,3,10.666666666666666,1,Dropout
150.0,150.0,39,3,19,1,1,1,6,6,13.0,1,Graduate
160.0,160.0,39,37,37,0,1,1,5,5,12.0,1,Graduate
131.7,131.0,1,37,37,1,1,1,6,6,12.166666666666666,1,Graduate
112.6,114.0,1,19,38,1,1,1,7,6,11.85,1,Graduate
111.1,120.0,1,37,37,0,1,1,5,4,11.0,1,Graduate
127.5,140.0,1,1,19,1,1,1,7,7,12.327777777777778,1,Graduate
120.2,130.0,1,19,38,1,1,1,5,4,12.0,1,Graduate
118.9,121.0,1,37,37,1,1,1,7,7,14.428571428571429,1,Graduate
119.9,130.0,1,19,19,1,1,1,7,7,13.78,1,Graduate
127.3,141.0,1,37,1,1,1,1,7,6,13.8,1,Graduate
127.9,131.0,1,19,19,1,1,1,7,7,14.857142857142858,1,Graduate
114.6,117.0,1,1,38,0,1,1,6,6,12.142857142857142,1,Graduate
144.5,151.0,1,40,4,1,1,1,6,6,15.666666666666666,1,Graduate
125.4,131.0,1,1,19,1,1,1,7,5,12.5,1,Graduate
145.0,145.0,1,38,38,0,1,1,6,6,12.833333333333334,1,Graduate
138.1,135.0,1,38,38,0,1,1,6,0,0.0,0,Dropout
124.6,119.0,1,37,38,1,1,1,6,6,12.5,1,Graduate
130.8,122.0,1,37,37,1,1,1,6,4,11.25,1,Graduate
140.5,155.0,1,1,1,1,1,1,7,6,15.25,1,Graduate
124.1,123.0,1,19,37,1,1,1,5,5,14.0,1,Graduate
118.4,130.0,1,38,19,0,1,1,16,13,12.076923076923077,1,Graduate
128.2,133.1,1,43,1,0,1,41,16,16,14.625,1,Graduate
109.5,114.0,1,19,37,1,1,1,7,4,10.5,1,Dropout
131.1,137.0,1,38,19,1,1,1,6,6,12.833333333333334,1,Graduate
137.9,161.0,1,37,37,0,1,22,6,6,12.5,0,Graduate
128.2,133.1,1,3,1,1,1,1,12,12,11.23076923076923,1,Graduate
126.5,133.1,1,37,37,0,2,1,5,2,10.5,1,Dropout
120.0,128.0,1,1,1,1,1,1,6,3,12.0,1,Dropout
123.0,133.1,19,19,19,0,4,1,7,7,10.985714285714286,1,Graduate
130.0,130.0,40,19,19,0,4,1,7,5,12.62,0,Dropout
141.1,147.0,1,1,38,1,1,1,7,6,13.0,1,Dropout
140.0,140.0,1,34,34,0,2,1,5,0,0.0,0,Dropout
133.6,140.0,1,3,3,1,1,1,5,0,0.0,1,Dropout
123.5,133.1,19,19,19,0,2,1,6,6,13.5,1,Graduate
136.3,141.0,1,37,37,1,1,1,7,6,13.516666666666666,1,Graduate
123.5,128.0,1,37,37,1,1,1,6,6,13.166666666666666,1,Graduate
112.0,150.0,1,37,37,0,2,1,6,0,0.0,1,Dropout
160.0,160.0,39,37,37,0,1,1,6,6,13.125,1,Graduate
110.0,133.1,1,1,37,0,1,1,6,3,14.4,1,Dropout
116.8,128.0,1,38,37,1,1,1,6,4,12.0,0,Dropout
109.5,114.0,1,38,1,0,1,1,5,0,0.0,1,Dropout
100.0,133.1,19,37,37,0,1,1,7,0,0.0,1,Dropout
130.0,133.1,1,37,19,0,2,41,6,0,0.0,1,Dropout
137.8,129.0,1,37,38,1,1,1,7,7,16.13142857142857,1,Graduate
136.5,140.0,1,19,38,1,1,1,7,7,14.838571428571427,1,Graduate
138.7,133.1,1,37,37,0,4,1,5,3,10.333333333333334,1,Dropout
124.9,134.0,1,19,1,1,1,1,6,3,12.0,1,Dropout
140.0,133.1,1,37,37,0,4,1,6,0,0.0,1,Dropout
122.6,132.0,1,38,38,1,1,1,6,6,13.166666666666666,1,Graduate
129.5,131.0,1,1,1,1,1,1,8,8,13.9475,1,Graduate
155.0,133.1,1,3,1,0,1,1,5,3,11.333333333333334,1,Dropout
100.0,133.1,1,3,1,0,1,1,8,7,12.75,1,Graduate
137.6,160.0,1,19,19,1,1,1,5,5,12.6,1,Graduate
120.0,120.0,3,19,3,1,1,1,8,6,12.25,1,Dropout
110.0,100.0,1,37,37,0,1,1,12,12,11.833333333333334,1,Graduate
128.5,139.0,1,19,38,1,1,1,8,6,13.066666666666668,1,Dropout
132.2,136.0,1,1,38,0,1,1,6,6,13.833333333333334,1,Graduate
130.0,130.0,3,3,19,0,4,1,7,3,13.833333333333334,1,Dropout
129.3,145.0,1,38,37,1,1,1,5,5,11.8,1,Graduate
130.3,146.0,1,2,19,1,1,1,8,8,13.74625,1,Graduate
162.5,159.0,1,3,3,1,1,1,0,0,0.0,1,Dropout
130.0,133.1,19,34,34,0,2,1,6,0,0.0,1,Dropout
110.0,110.0,2,19,19,1,2,1,6,0,0.0,1,Dropout
142.3,120.0,1,1,19,1,1,1,6,6,13.333333333333334,1,Graduate
153.6,158.0,1,1,19,1,1,1,6,6,15.666666666666666,1,Graduate
112.9,122.0,1,3,19,0,1,1,7,7,11.857142857142858,1,Graduate
124.1,140.0,1,3,1,0,1,1,5,5,14.5,1,Graduate
129.7,136.0,1,38,1,0,1,1,6,6,12.166666666666666,1,Graduate
110.0,111.0,1,19,19,1,1,1,6,5,12.6,1,Graduate
146.0,133.1,1,38,38,0,1,1,6,6,12.666666666666666,1,Graduate
129.9,140.0,1,19,38,0,1,1,7,0,0.0,1,Dropout
140.9,140.0,1,19,1,1,1,1,6,6,12.857142857142858,1,Graduate
135.5,156.0,1,1,1,0,2,1,8,7,13.9,1,Graduate
122.0,132.0,1,38,37,1,1,1,8,7,13.817142857142857,1,Graduate
140.0,140.0,42,1,19,0,1,1,7,6,13.314285714285717,1,Graduate
163.0,164.0,1,34,1,0,1,1,6,0,0.0,1,Dropout
107.4,113.0,1,38,19,1,1,1,6,6,12.166666666666666,1,Graduate
114.3,122.0,1,37,37,1,1,1,6,4,11.25,0,Dropout
126.3,135.0,1,37,37,1,1,1,6,6,14.666666666666666,1,Graduate
110.0,133.1,1,3,19,0,1,1,6,4,12.0,1,Dropout
126.2,122.0,1,1,1,0,1,1,6,6,14.0,1,Graduate
123.0,138.0,1,1,3,1,1,1,6,6,15.538461538461538,1,Graduate
157.0,130.0,1,19,19,1,1,1,6,0,0.0,0,Dropout
149.7,157.0,1,5,43,1,1,1,6,6,15.0,1,Graduate
140.0,140.0,1,2,1,1,1,1,5,4,12.25,1,Graduate
170.0,170.0,42,1,19,0,1,1,11,11,15.692307692307692,1,Graduate
130.2,150.0,1,1,37,0,1,1,5,5,12.285714285714286,1,Graduate
116.3,118.0,1,19,38,1,1,1,7,7,11.88888888888889,1,Graduate
120.0,120.0,3,38,1,0,2,1,6,0,0.0,0,Dropout
154.7,154.0,1,1,1,0,1,1,5,5,11.8,1,Graduate
132.7,139.0,1,2,3,1,1,1,6,6,11.166666666666666,1,Graduate
130.8,136.0,1,3,3,0,1,1,7,7,14.05714285714286,1,Graduate
122.7,130.0,1,1,38,1,1,1,6,4,11.75,1,Dropout
123.6,133.0,1,19,19,0,1,1,6,6,13.5,1,Graduate
116.5,143.0,1,38,37,1,1,1,7,7,12.625,1,Graduate
111.1,117.0,1,19,38,0,1,1,6,0,0.0,1,Dropout
136.3,145.0,1,19,38,1,1,1,8,7,13.971428571428572,1,Graduate
129.8,134.0,1,34,1,1,1,1,6,2,11.0,1,Dropout
134.7,170.0,1,38,19,0,2,1,5,5,12.8,1,Graduate
126.8,140.0,1,37,37,1,1,1,0,0,0.0,0,Dropout
133.9,130.0,3,3,19,0,1,1,5,5,13.714285714285714,1,Graduate
109.9,130.0,1,1,19,0,2,1,4,0,0.0,0,Dropout
160.0,160.0,39,1,37,1,1,1,6,6,12.0,0,Dropout
106.5,133.1,19,37,37,0,1,1,6,6,12.666666666666666,1,Graduate
100.0,133.1,14,34,34,0,2,1,7,3,12.0,0,Dropout
112.5,150.0,1,34,34,0,2,1,6,5,11.4,1,Graduate
135.5,140.0,1,37,38,0,1,1,5,2,13.25,0,Dropout
145.0,145.0,1,1,1,0,1,1,7,6,13.861666666666666,1,Dropout
119.0,126.0,1,37,38,0,1,1,6,6,12.166666666666666,1,Graduate
130.0,130.0,3,37,19,0,2,1,6,4,13.75,1,Graduate
126.3,135.0,1,38,37,1,1,1,7,6,15.433333333333332,1,Graduate
113.5,133.1,19,37,37,0,4,1,6,6,13.833333333333334,1,Graduate
120.0,120.0,3,37,37,0,1,1,14,12,11.833333333333334,1,Graduate
111.3,120.0,1,37,37,1,1,1,7,0,0.0,1,Dropout
130.2,147.0,1,38,34,0,1,1,1,0,0.0,1,Dropout
113.9,124.0,1,37,37,1,1,1,6,6,11.166666666666666,1,Graduate
99.0,133.1,1,37,37,1,1,1,6,6,14.666666666666666,1,Graduate
138.9,141.0,1,37,38,0,1,1,6,6,13.714285714285714,1,Graduate
130.0,131.0,1,38,19,1,1,1,5,5,12.8,1,Graduate
120.8,118.0,1,1,38,1,1,1,6,4,13.25,1,Graduate
127.8,129.0,1,37,19,1,1,1,8,6,13.78,1,Dropout
126.0,136.0,1,37,38,1,1,1,8,7,15.11,1,Graduate
126.0,134.0,1,1,19,0,1,1,6,4,11.0,1,Graduate
138.5,153.0,1,38,19,1,1,1,8,7,15.798571428571426,1,Graduate
119.4,119.0,1,19,37,1,1,1,7,7,13.775714285714288,1,Graduate
101.5,140.0,1,38,37,1,4,1,8,7,12.16,1,Graduate
101.5,133.1,1,38,37,1,4,1,7,0,0.0,1,Dropout
126.2,130.0,1,2,1,1,1,1,6,6,14.333333333333334,1,Graduate
129.3,146.0,1,1,37,0,1,1,8,7,14.2,1,Graduate
113.1,119.0,1,2,1,1,1,1,5,5,12.2,1,Graduate
144.3,160.0,1,1,38,1,1,1,6,4,13.0,1,Graduate
141.0,144.0,1,19,1,1,1,1,8,7,12.485714285714286,1,Graduate
130.0,130.0,40,1,1,1,1,1,6,6,17.0,1,Graduate
117.5,122.0,1,19,19,1,1,1,6,5,10.8,1,Graduate
131.8,153.0,1,37,37,1,1,6,7,6,14.716666666666669,1,Graduate
135.5,133.0,1,38,38,0,1,1,6,6,12.333333333333334,1,Graduate
112.4,118.0,1,38,38,1,1,1,12,6,15.307692307692308,1,Graduate
130.8,137.0,1,37,37,1,1,1,7,6,12.666666666666666,1,Graduate
131.6,143.0,1,37,37,1,1,1,7,7,14.368,1,Graduate
140.8,123.0,1,19,1,0,1,1,8,7,12.084285714285716,1,Graduate
127.3,142.0,1,34,38,0,1,1,6,4,11.0,1,Graduate
115.0,115.0,1,38,38,1,1,1,6,5,12.8,1,Graduate
118.8,131.0,1,1,38,0,5,1,8,7,11.857142857142858,1,Graduate
125.0,130.0,1,37,37,0,2,1,6,6,12.285714285714286,1,Graduate
111.5,133.1,1,37,37,0,1,1,6,3,12.333333333333334,1,Dropout
124.2,134.0,1,38,19,0,1,1,6,4,11.25,1,Graduate
130.0,130.0,40,34,34,0,4,1,6,0,0.0,1,Dropout
120.0,133.1,3,3,5,1,1,1,3,2,16.0,1,Dropout
110.0,114.0,12,34,34,0,1,1,6,6,11.666666666666666,1,Graduate
101.0,133.1,1,19,1,0,1,1,6,0,0.0,1,Dropout
120.9,133.1,19,37,38,1,2,1,7,4,12.0,1,Dropout
146.5,139.0,1,38,37,0,1,1,14,12,13.417391304347827,1,Graduate
160.1,159.0,1,34,26,1,1,1,6,6,15.166666666666666,1,Graduate
150.0,140.0,1,37,37,0,1,1,6,5,13.833333333333334,1,Graduate
135.8,140.0,1,10,19,1,1,1,5,5,13.333333333333334,1,Graduate
116.8,121.0,1,37,19,1,1,1,6,3,11.666666666666666,1,Dropout
113.9,124.0,1,3,19,1,1,1,6,5,15.0,1,Graduate
150.2,160.0,1,3,1,1,1,1,5,1,13.0,1,Dropout
115.1,120.0,1,3,37,1,1,1,7,6,13.075,1,Graduate
131.3,140.0,1,19,19,1,1,1,6,6,13.5,1,Graduate
120.0,120.0,39,37,37,1,1,1,6,5,11.8,1,Graduate
100.0,133.1,1,19,22,0,4,100,6,6,12.166666666666666,1,Dropout
110.7,111.0,1,19,38,1,1,1,6,6,12.166666666666666,1,Graduate
143.4,140.0,1,37,38,1,1,1,0,0,0.0,1,Dropout
115.9,125.0,1,19,19,0,1,1,7,7,13.557142857142855,1,Graduate
140.9,136.0,1,19,38,1,1,1,6,6,14.333333333333334,1,Graduate
108.4,115.0,1,34,38,1,1,1,6,4,10.5,1,Graduate
114.3,116.0,1,37,37,1,1,1,4,0,0.0,1,Dropout
116.5,124.0,1,37,37,1,1,1,7,7,14.093333333333332,1,Graduate
155.0,163.0,1,37,37,0,1,1,6,6,13.333333333333334,1,Graduate
129.3,137.0,1,38,19,1,1,1,8,7,12.071428571428571,1,Graduate
121.7,128.0,1,19,1,1,1,1,6,6,12.666666666666666,1,Graduate
125.5,133.1,1,19,38,1,1,1,7,7,13.2,1,Graduate
131.9,148.0,1,3,19,1,1,1,7,7,14.15,1,Graduate
107.7,110.0,1,37,37,0,1,1,6,0,0.0,0,Dropout
115.5,133.1,1,44,40,0,1,1,7,5,12.2,1,Dropout
139.8,145.0,1,38,38,1,1,1,5,5,14.8,1,Graduate
133.2,136.0,1,38,38,1,1,1,6,5,11.0,1,Graduate
134.5,150.0,1,37,38,0,2,1,6,5,11.833333333333334,1,Graduate
110.6,112.0,1,37,1,0,1,1,5,4,11.75,1,Graduate
154.0,154.0,1,38,37,1,1,1,14,12,12.333333333333334,1,Graduate
160.0,160.0,39,37,37,0,1,1,10,3,11.666666666666666,1,Dropout
127.7,141.0,1,1,4,0,1,1,6,6,11.285714285714286,1,Graduate
117.5,122.0,1,38,38,1,1,1,5,2,11.5,0,Dropout
127.0,120.0,1,37,37,1,1,1,6,6,11.666666666666666,1,Graduate
125.5,139.0,1,19,37,0,1,1,8,7,13.514285714285714,1,Graduate
140.5,138.0,1,1,1,1,1,1,6,6,13.0,1,Graduate
120.8,129.0,1,38,38,1,1,1,8,7,12.744285714285716,1,Graduate
95.0,133.1,1,37,37,0,1,1,5,4,11.75,1,Graduate
122.2,125.0,1,37,37,1,1,1,6,6,12.166666666666666,1,Graduate
127.2,137.0,1,19,38,1,1,1,6,5,13.4,1,Graduate
120.2,123.0,1,34,38,1,1,1,6,5,11.8,1,Dropout
134.8,154.0,1,1,37,1,1,1,7,6,13.533333333333331,1,Graduate
142.6,144.0,1,19,19,1,1,1,6,6,14.166666666666666,1,Graduate
147.9,153.0,1,38,37,0,1,1,7,7,14.652857142857142,1,Graduate
160.4,152.0,1,1,38,1,1,1,0,0,0.0,0,Dropout
134.6,150.0,1,37,37,0,1,103,5,5,13.6,1,Graduate
121.0,129.0,1,19,1,0,1,1,6,6,12.833333333333334,1,Graduate
142.7,150.0,1,19,37,1,1,1,6,6,14.666666666666666,1,Graduate
115.6,125.0,1,1,1,1,1,1,6,6,13.333333333333334,1,Graduate
130.0,133.1,1,19,37,0,1,1,6,5,13.4,0,Graduate
124.3,140.0,1,38,37,1,1,1,7,7,13.3125,1,Graduate
137.9,140.0,1,19,37,1,1,1,0,0,0.0,0,Dropout
100.0,133.1,1,1,37,1,1,1,4,0,0.0,0,Dropout
128.2,132.0,1,1,2,1,1,1,6,6,12.333333333333334,1,Graduate
121.0,135.0,1,37,37,1,1,1,6,5,13.0,1,Graduate
147.0,133.1,1,34,38,0,1,1,5,2,12.5,1,Dropout
149.5,168.0,1,37,37,0,1,1,6,6,17.0,1,Graduate
144.4,143.0,1,19,1,1,1,1,6,6,13.5,1,Graduate
116.0,116.0,1,19,38,1,1,1,6,6,12.714285714285714,1,Graduate
120.7,134.0,1,38,19,0,1,1,7,6,13.0,1,Graduate
141.8,140.0,39,38,19,0,1,1,6,6,12.571428571428571,1,Graduate
119.7,133.0,1,19,1,1,1,1,6,4,11.5,1,Dropout
118.4,125.0,1,38,1,1,1,1,6,6,13.5,1,Graduate
128.2,133.1,1,36,36,0,2,1,5,1,12.0,0,Dropout
115.0,137.0,1,3,3,0,2,1,7,7,14.95,1,Graduate
120.7,134.0,1,1,38,0,1,1,6,3,10.666666666666666,0,Dropout
130.5,139.0,1,38,38,1,1,1,8,7,14.992857142857142,1,Graduate
125.0,132.0,1,38,19,1,1,1,6,6,12.333333333333334,1,Graduate
127.2,123.0,1,38,19,0,1,1,5,3,11.333333333333334,0,Dropout
160.0,130.0,40,3,2,1,1,1,6,6,16.142857142857142,1,Graduate
120.0,125.0,1,1,1,0,1,1,6,6,14.833333333333334,1,Graduate
141.5,140.0,1,37,37,1,1,1,8,7,13.327142857142857,0,Dropout
111.4,111.0,1,19,38,1,1,1,6,4,11.0,0,Dropout
154.6,150.0,1,3,3,1,1,1,12,12,12.333333333333334,1,Dropout
111.4,118.0,1,19,37,1,1,1,7,0,0.0,0,Dropout
120.1,150.0,1,38,19,0,2,1,15,12,11.916666666666666,0,Dropout
100.0,100.0,19,37,37,0,2,1,6,6,11.833333333333334,1,Graduate
140.0,130.0,3,1,1,0,2,1,7,3,12.333333333333334,0,Dropout
130.0,130.0,3,37,37,0,2,1,10,10,14.3,1,Graduate
